source_wine_id,canonical_wine_id,alias_source_type,status,current_vivino_id,current_suppressed_at,current_suppress_reason
2128703,19294,d17_20260419_221902,eligible,,,
2128704,19294,d17_20260419_221902,eligible,,,
2128705,19294,d17_20260419_221902,eligible,,,
2128706,19294,d17_20260419_221902,eligible,,,
2128707,19294,d17_20260419_221902,eligible,,,
2128708,19294,d17_20260419_221902,eligible,,,
2128709,19294,d17_20260419_221902,eligible,,,
2128710,19294,d17_20260419_221902,eligible,,,
2128711,19294,d17_20260419_221902,eligible,,,
2128712,19294,d17_20260419_221902,eligible,,,
2128713,19294,d17_20260419_221902,eligible,,,
2128714,19294,d17_20260419_221902,eligible,,,
2128715,19294,d17_20260419_221902,eligible,,,
2128716,19294,d17_20260419_221902,eligible,,,
2128717,19294,d17_20260419_221902,eligible,,,
2128718,19294,d17_20260419_221902,eligible,,,
2128719,19294,d17_20260419_221902,eligible,,,
2128720,19294,d17_20260419_221902,eligible,,,
2128721,19294,d17_20260419_221902,eligible,,,
2128722,19294,d17_20260419_221902,eligible,,,
2128723,19294,d17_20260419_221902,eligible,,,
2128725,19294,d17_20260419_221902,eligible,,,
2128738,1146914,d17_20260419_221902,eligible,,,
2128739,1146914,d17_20260419_221902,eligible,,,
2128740,1146914,d17_20260419_221902,eligible,,,
2128741,1146914,d17_20260419_221902,eligible,,,
2128742,1146914,d17_20260419_221902,eligible,,,
2128744,1146914,d17_20260419_221902,eligible,,,
2128757,19294,d17_20260419_221902,eligible,,,
2128759,19294,d17_20260419_221902,eligible,,,
2128761,19294,d17_20260419_221902,eligible,,,
2128763,19294,d17_20260419_221902,eligible,,,
2128764,19294,d17_20260419_221902,eligible,,,
2128765,19294,d17_20260419_221902,eligible,,,
2128766,19294,d17_20260419_221902,eligible,,,
2128768,19295,d17_20260419_221902,eligible,,,
2128769,19295,d17_20260419_221902,eligible,,,
2128770,19295,d17_20260419_221902,eligible,,,
2128771,19295,d17_20260419_221902,eligible,,,
2128792,18146,d17_20260419_221902,eligible,,,
2128796,676876,d17_20260419_221902,eligible,,,
2128799,18148,d17_20260419_221902,eligible,,,
2128804,18150,d17_20260419_221902,eligible,,,
2128805,18150,d17_20260419_221902,eligible,,,
2128806,18150,d17_20260419_221902,eligible,,,
2128809,18150,d17_20260419_221902,eligible,,,
2128829,376287,d17_20260419_221902,eligible,,,
2128877,45279,d17_20260419_221902,eligible,,,
2128879,45279,d17_20260419_221902,eligible,,,
2128915,774937,d17_20260419_221902,eligible,,,
2128917,774937,d17_20260419_221902,eligible,,,
2128920,774937,d17_20260419_221902,eligible,,,
2128921,774937,d17_20260419_221902,eligible,,,
2128923,774937,d17_20260419_221902,eligible,,,
2128925,774937,d17_20260419_221902,eligible,,,
2128926,774937,d17_20260419_221902,eligible,,,
2128927,774937,d17_20260419_221902,eligible,,,
2128928,774937,d17_20260419_221902,eligible,,,
2128929,774937,d17_20260419_221902,eligible,,,
2128947,45279,d17_20260419_221902,eligible,,,
2128948,45279,d17_20260419_221902,eligible,,,
2128951,18146,d17_20260419_221902,eligible,,,
2128952,18146,d17_20260419_221902,eligible,,,
2128953,18146,d17_20260419_221902,eligible,,,
2128954,18146,d17_20260419_221902,eligible,,,
2128955,18146,d17_20260419_221902,eligible,,,
2128956,18146,d17_20260419_221902,eligible,,,
2128957,18146,d17_20260419_221902,eligible,,,
2128958,18146,d17_20260419_221902,eligible,,,
2128959,18146,d17_20260419_221902,eligible,,,
2128960,18146,d17_20260419_221902,eligible,,,
2128961,18146,d17_20260419_221902,eligible,,,
2128962,18146,d17_20260419_221902,eligible,,,
2128963,18146,d17_20260419_221902,eligible,,,
2128997,774937,d17_20260419_221902,eligible,,,
2128998,774937,d17_20260419_221902,eligible,,,
2129000,774937,d17_20260419_221902,eligible,,,
2129004,774937,d17_20260419_221902,eligible,,,
2129006,774937,d17_20260419_221902,eligible,,,
2129021,578273,d17_20260419_221902,eligible,,,
2129023,578273,d17_20260419_221902,eligible,,,
2129024,18146,d17_20260419_221902,eligible,,,
2129026,578273,d17_20260419_221902,eligible,,,
2129028,578273,d17_20260419_221902,eligible,,,
2129030,18148,d17_20260419_221902,eligible,,,
2129043,18148,d17_20260419_221902,eligible,,,
2129044,18148,d17_20260419_221902,eligible,,,
2129050,18148,d17_20260419_221902,eligible,,,
2129053,18148,d17_20260419_221902,eligible,,,
2129054,18148,d17_20260419_221902,eligible,,,
2129060,98984,d17_20260419_221902,eligible,,,
2129065,18148,d17_20260419_221902,eligible,,,
2129067,18148,d17_20260419_221902,eligible,,,
2129068,356302,d17_20260419_221902,eligible,,,
2129094,18146,d17_20260419_221902,eligible,,,
2129098,18146,d17_20260419_221902,eligible,,,
2129100,18146,d17_20260419_221902,eligible,,,
2129102,18146,d17_20260419_221902,eligible,,,
2129110,18146,d17_20260419_221902,eligible,,,
2129111,316674,d17_20260419_221902,eligible,,,
2129127,471830,d17_20260419_221902,eligible,,,
2129144,1274059,d17_20260419_221902,eligible,,,
2129147,1274059,d17_20260419_221902,eligible,,,
2129151,471830,d17_20260419_221902,eligible,,,
2129157,575482,d17_20260419_221902,eligible,,,
2129194,1261314,d17_20260419_221902,eligible,,,
2129197,751256,d17_20260419_221902,eligible,,,
2129198,751256,d17_20260419_221902,eligible,,,
2129199,751256,d17_20260419_221902,eligible,,,
2129200,751256,d17_20260419_221902,eligible,,,
2129201,751256,d17_20260419_221902,eligible,,,
2129202,751256,d17_20260419_221902,eligible,,,
2129203,751256,d17_20260419_221902,eligible,,,
2129204,50470,d17_20260419_221902,eligible,,,
2129205,50470,d17_20260419_221902,eligible,,,
2129206,50470,d17_20260419_221902,eligible,,,
2129207,50470,d17_20260419_221902,eligible,,,
2129209,610400,d17_20260419_221902,eligible,,,
2129210,50471,d17_20260419_221902,eligible,,,
2129211,50471,d17_20260419_221902,eligible,,,
2129212,50471,d17_20260419_221902,eligible,,,
2129213,1268615,d17_20260419_221902,eligible,,,
2129214,1268615,d17_20260419_221902,eligible,,,
2129215,365599,d17_20260419_221902,eligible,,,
2129221,136645,d17_20260419_221902,eligible,,,
2129270,676876,d17_20260419_221902,eligible,,,
2129272,676876,d17_20260419_221902,eligible,,,
2129280,676876,d17_20260419_221902,eligible,,,
2129289,676876,d17_20260419_221902,eligible,,,
2129290,676876,d17_20260419_221902,eligible,,,
2129293,676876,d17_20260419_221902,eligible,,,
2129294,676876,d17_20260419_221902,eligible,,,
2129337,3993,d17_20260419_221902,eligible,,,
2129341,3993,d17_20260419_221902,eligible,,,
2129342,1640646,d17_20260419_221902,eligible,,,
2129355,608060,d17_20260419_221902,eligible,,,
2129372,559568,d17_20260419_221902,eligible,,,
2129382,774620,d17_20260419_221902,eligible,,,
2129386,432371,d17_20260419_221902,eligible,,,
2129388,146597,d17_20260419_221902,eligible,,,
2129392,1074868,d17_20260419_221902,eligible,,,
2129394,1074868,d17_20260419_221902,eligible,,,
2129397,1458884,d17_20260419_221902,eligible,,,
2129398,774621,d17_20260419_221902,eligible,,,
2129420,15405,d17_20260419_221902,eligible,,,
2129428,15405,d17_20260419_221902,eligible,,,
2129431,15405,d17_20260419_221902,eligible,,,
2129436,15406,d17_20260419_221902,eligible,,,
2129439,15410,d17_20260419_221902,eligible,,,
2129440,36597,d17_20260419_221902,eligible,,,
2129441,36597,d17_20260419_221902,eligible,,,
2129446,15402,d17_20260419_221902,eligible,,,
2129447,36477,d17_20260419_221902,eligible,,,
2129449,36477,d17_20260419_221902,eligible,,,
2129451,15405,d17_20260419_221902,eligible,,,
2129452,36477,d17_20260419_221902,eligible,,,
2129453,15410,d17_20260419_221902,eligible,,,
2129454,101912,d17_20260419_221902,eligible,,,
2129455,101912,d17_20260419_221902,eligible,,,
2129456,15410,d17_20260419_221902,eligible,,,
2129457,101912,d17_20260419_221902,eligible,,,
2129458,15402,d17_20260419_221902,eligible,,,
2129461,36599,d17_20260419_221902,eligible,,,
2129462,15405,d17_20260419_221902,eligible,,,
2129463,36599,d17_20260419_221902,eligible,,,
2129474,1450509,d17_20260419_221902,eligible,,,
2129477,232417,d17_20260419_221902,eligible,,,
2129478,1450509,d17_20260419_221902,eligible,,,
2129479,232417,d17_20260419_221902,eligible,,,
2129481,965716,d17_20260419_221902,eligible,,,
2129482,232417,d17_20260419_221902,eligible,,,
2129484,87521,d17_20260419_221902,eligible,,,
2129512,965716,d17_20260419_221902,eligible,,,
2129519,1393041,d17_20260419_221902,eligible,,,
2129520,1393041,d17_20260419_221902,eligible,,,
2129521,1393041,d17_20260419_221902,eligible,,,
2129530,743744,d17_20260419_221902,eligible,,,
2129531,743744,d17_20260419_221902,eligible,,,
2129610,1572034,d17_20260419_221902,eligible,,,
2129612,500681,d17_20260419_221902,eligible,,,
2129614,500681,d17_20260419_221902,eligible,,,
2129620,500681,d17_20260419_221902,eligible,,,
2129623,500681,d17_20260419_221902,eligible,,,
2129631,701966,d17_20260419_221902,eligible,,,
2129640,587900,d17_20260419_221902,eligible,,,
2129641,1687628,d17_20260419_221902,eligible,,,
2129648,283341,d17_20260419_221902,eligible,,,
2129665,76353,d17_20260419_221902,eligible,,,
2129666,1274863,d17_20260419_221902,eligible,,,
2129667,76353,d17_20260419_221902,eligible,,,
2129668,76353,d17_20260419_221902,eligible,,,
2129669,76353,d17_20260419_221902,eligible,,,
2129705,69695,d17_20260419_221902,eligible,,,
2129755,69695,d17_20260419_221902,eligible,,,
2129757,69695,d17_20260419_221902,eligible,,,
2129761,69695,d17_20260419_221902,eligible,,,
2129788,69695,d17_20260419_221902,eligible,,,
2129789,69695,d17_20260419_221902,eligible,,,
2129805,451580,d17_20260419_221902,eligible,,,
2129814,59146,d17_20260419_221902,eligible,,,
2129819,1595401,d17_20260419_221902,eligible,,,
2129821,675222,d17_20260419_221902,eligible,,,
2129823,675222,d17_20260419_221902,eligible,,,
2129825,15405,d17_20260419_221902,eligible,,,
2129826,1633924,d17_20260419_221902,eligible,,,
2129829,1633924,d17_20260419_221902,eligible,,,
2129830,15405,d17_20260419_221902,eligible,,,
2129834,340543,d17_20260419_221902,eligible,,,
2129835,15405,d17_20260419_221902,eligible,,,
2129836,404361,d17_20260419_221902,eligible,,,
2129843,798230,d17_20260419_221902,eligible,,,
2129844,798230,d17_20260419_221902,eligible,,,
2129846,798230,d17_20260419_221902,eligible,,,
2129850,1275976,d17_20260419_221902,eligible,,,
2129851,1275976,d17_20260419_221902,eligible,,,
2129853,1275976,d17_20260419_221902,eligible,,,
2129855,1275976,d17_20260419_221902,eligible,,,
2129857,1658414,d17_20260419_221902,eligible,,,
2129858,1658414,d17_20260419_221902,eligible,,,
2129863,897783,d17_20260419_221902,eligible,,,
2129869,1275976,d17_20260419_221902,eligible,,,
2129871,1068109,d17_20260419_221902,eligible,,,
2129877,1068108,d17_20260419_221902,eligible,,,
2129881,1068108,d17_20260419_221902,eligible,,,
2129883,1275976,d17_20260419_221902,eligible,,,
2129885,1243068,d17_20260419_221902,eligible,,,
2129886,1275976,d17_20260419_221902,eligible,,,
2129887,1450252,d17_20260419_221902,eligible,,,
2129888,821404,d17_20260419_221902,eligible,,,
2129889,821404,d17_20260419_221902,eligible,,,
2129890,1269211,d17_20260419_221902,eligible,,,
2129891,821404,d17_20260419_221902,eligible,,,
2129892,1148504,d17_20260419_221902,eligible,,,
2129893,821404,d17_20260419_221902,eligible,,,
2129894,1148504,d17_20260419_221902,eligible,,,
2129896,1450249,d17_20260419_221902,eligible,,,
2129897,1376429,d17_20260419_221902,eligible,,,
2129898,1658414,d17_20260419_221902,eligible,,,
2129899,1376429,d17_20260419_221902,eligible,,,
2129900,1187379,d17_20260419_221902,eligible,,,
2129901,1450253,d17_20260419_221902,eligible,,,
2129902,1187379,d17_20260419_221902,eligible,,,
2129904,1469896,d17_20260419_221902,eligible,,,
2129905,1187379,d17_20260419_221902,eligible,,,
2129907,1068109,d17_20260419_221902,eligible,,,
2129908,1074955,d17_20260419_221902,eligible,,,
2129909,21024,d17_20260419_221902,eligible,,,
2129910,1456934,d17_20260419_221902,eligible,,,
2129918,8277,d17_20260419_221902,eligible,,,
2129919,798230,d17_20260419_221902,eligible,,,
2129920,21026,d17_20260419_221902,eligible,,,
2129923,21026,d17_20260419_221902,eligible,,,
2129926,21026,d17_20260419_221902,eligible,,,
2129927,21026,d17_20260419_221902,eligible,,,
2129931,21026,d17_20260419_221902,eligible,,,
2129939,515764,d17_20260419_221902,eligible,,,
2129940,515764,d17_20260419_221902,eligible,,,
2129941,515764,d17_20260419_221902,eligible,,,
2129944,1275976,d17_20260419_221902,eligible,,,
2129945,84769,d17_20260419_221902,eligible,,,
2129949,21030,d17_20260419_221902,eligible,,,
2129952,515764,d17_20260419_221902,eligible,,,
2129953,1275976,d17_20260419_221902,eligible,,,
2129954,21026,d17_20260419_221902,eligible,,,
2129955,515764,d17_20260419_221902,eligible,,,
2129961,340543,d17_20260419_221902,eligible,,,
2129963,1187379,d17_20260419_221902,eligible,,,
2129965,1068109,d17_20260419_221902,eligible,,,
2129966,515764,d17_20260419_221902,eligible,,,
2129968,200920,d17_20260419_221902,eligible,,,
2129969,21027,d17_20260419_221902,eligible,,,
2129970,200920,d17_20260419_221902,eligible,,,
2129971,21027,d17_20260419_221902,eligible,,,
2129972,200920,d17_20260419_221902,eligible,,,
2129973,200920,d17_20260419_221902,eligible,,,
2129974,200920,d17_20260419_221902,eligible,,,
2129975,200920,d17_20260419_221902,eligible,,,
2129976,200920,d17_20260419_221902,eligible,,,
2129977,4733,d17_20260419_221902,eligible,,,
2129978,4733,d17_20260419_221902,eligible,,,
2129979,4733,d17_20260419_221902,eligible,,,
2129980,84769,d17_20260419_221902,eligible,,,
2129981,4733,d17_20260419_221902,eligible,,,
2129982,4733,d17_20260419_221902,eligible,,,
2129983,84769,d17_20260419_221902,eligible,,,
2129985,515764,d17_20260419_221902,eligible,,,
2129986,84769,d17_20260419_221902,eligible,,,
2129987,84769,d17_20260419_221902,eligible,,,
2129992,515764,d17_20260419_221902,eligible,,,
2130000,821404,d17_20260419_221902,eligible,,,
2130004,1558137,d17_20260419_221902,eligible,,,
2130005,1558137,d17_20260419_221902,eligible,,,
2130009,688811,d17_20260419_221902,eligible,,,
2130017,649927,d17_20260419_221902,eligible,,,
2130021,652063,d17_20260419_221902,eligible,,,
2130022,652063,d17_20260419_221902,eligible,,,
2130023,652063,d17_20260419_221902,eligible,,,
2130024,652063,d17_20260419_221902,eligible,,,
2130025,652063,d17_20260419_221902,eligible,,,
2130026,652063,d17_20260419_221902,eligible,,,
2130029,652063,d17_20260419_221902,eligible,,,
2130030,652063,d17_20260419_221902,eligible,,,
2130056,1106318,d17_20260419_221902,eligible,,,
2130058,866055,d17_20260419_221902,eligible,,,
2130273,343900,d17_20260419_221902,eligible,,,
2130298,343900,d17_20260419_221902,eligible,,,
2130313,1269369,d17_20260419_221902,eligible,,,
2130354,297541,d17_20260419_221902,eligible,,,
2130355,297541,d17_20260419_221902,eligible,,,
2130360,155633,d17_20260419_221902,eligible,,,
2130364,155633,d17_20260419_221902,eligible,,,
2130426,239919,d17_20260419_221902,eligible,,,
2130428,181912,d17_20260419_221902,eligible,,,
2130430,181912,d17_20260419_221902,eligible,,,
2130571,189832,d17_20260419_221902,eligible,,,
2130585,45297,d17_20260419_221902,eligible,,,
2130610,859503,d17_20260419_221902,eligible,,,
2130636,214227,d17_20260419_221902,eligible,,,
2130656,1582332,d17_20260419_221902,eligible,,,
2130680,215230,d17_20260419_221902,eligible,,,
2130690,4261,d17_20260419_221902,eligible,,,
2130694,4261,d17_20260419_221902,eligible,,,
2130696,243049,d17_20260419_221902,eligible,,,
2130786,1396604,d17_20260419_221902,eligible,,,
2130907,15534,d17_20260419_221902,eligible,,,
2130988,1044578,d17_20260419_221902,eligible,,,
2130991,66459,d17_20260419_221902,eligible,,,
2130997,525903,d17_20260419_221902,eligible,,,
2130998,525903,d17_20260419_221902,eligible,,,
2130999,18416,d17_20260419_221902,eligible,,,
2131028,1194393,d17_20260419_221902,eligible,,,
2131029,763159,d17_20260419_221902,eligible,,,
2131031,1119503,d17_20260419_221902,eligible,,,
2131032,1121148,d17_20260419_221902,eligible,,,
2131033,1121148,d17_20260419_221902,eligible,,,
2131035,1194393,d17_20260419_221902,eligible,,,
2131068,1565730,d17_20260419_221902,eligible,,,
2131103,1117403,d17_20260419_221902,eligible,,,
2131105,1194393,d17_20260419_221902,eligible,,,
2131173,212423,d17_20260419_221902,eligible,,,
2131221,559565,d17_20260419_221902,eligible,,,
2131223,559565,d17_20260419_221902,eligible,,,
2131225,559565,d17_20260419_221902,eligible,,,
2131236,1168250,d17_20260419_221902,eligible,,,
2131237,1168250,d17_20260419_221902,eligible,,,
2131238,276463,d17_20260419_221902,eligible,,,
2131239,276463,d17_20260419_221902,eligible,,,
2131240,789790,d17_20260419_221902,eligible,,,
2131241,789790,d17_20260419_221902,eligible,,,
2131249,193239,d17_20260419_221902,eligible,,,
2131250,870430,d17_20260419_221902,eligible,,,
2131251,789789,d17_20260419_221902,eligible,,,
2131252,141029,d17_20260419_221902,eligible,,,
2131253,141029,d17_20260419_221902,eligible,,,
2131254,190563,d17_20260419_221902,eligible,,,
2131255,227443,d17_20260419_221902,eligible,,,
2131256,870430,d17_20260419_221902,eligible,,,
2131257,193239,d17_20260419_221902,eligible,,,
2131262,764466,d17_20260419_221902,eligible,,,
2131263,1376759,d17_20260419_221902,eligible,,,
2131264,957469,d17_20260419_221902,eligible,,,
2131267,957469,d17_20260419_221902,eligible,,,
2131269,1428659,d17_20260419_221902,eligible,,,
2131270,1590130,d17_20260419_221902,eligible,,,
2131271,1341859,d17_20260419_221902,eligible,,,
2131272,636808,d17_20260419_221902,eligible,,,
2131278,1528506,d17_20260419_221902,eligible,,,
2131439,206579,d17_20260419_221902,eligible,,,
2131697,1733562,d17_20260419_221902,eligible,,,
2131699,1726839,d17_20260419_221902,eligible,,,
2131701,1440031,d17_20260419_221902,eligible,,,
2131703,1407204,d17_20260419_221902,eligible,,,
2131704,1508626,d17_20260419_221902,eligible,,,
2131706,1655003,d17_20260419_221902,eligible,,,
2131708,1484411,d17_20260419_221902,eligible,,,
2131746,703845,d17_20260419_221902,eligible,,,
2131747,703845,d17_20260419_221902,eligible,,,
2131752,700754,d17_20260419_221902,eligible,,,
2131753,700754,d17_20260419_221902,eligible,,,
2131754,700754,d17_20260419_221902,eligible,,,
2131781,724981,d17_20260419_221902,eligible,,,
2131809,116080,d17_20260419_221902,eligible,,,
2131831,836978,d17_20260419_221902,eligible,,,
2131845,837597,d17_20260419_221902,eligible,,,
2131846,133114,d17_20260419_221902,eligible,,,
2131848,580849,d17_20260419_221902,eligible,,,
