pair_id,source_wine_id,canonical_wine_id,verdict,source_vivino_ids,canonical_vivino_ids,shared_vivino_ids,source_top_producer,canonical_top_producer,reason
2114,2060447,851267,CONFIRMA,6058745|6414964|4281914|6492437|7882344|13023224|2106875,6058745|6414964|4281914|12260557,6058745|6414964|4281914,Saint Cyr,Saint Cyr,Mesmo wine id Vivino 6058745 nas duas buscas
2115,2060687,191668,CONFIRMA,1591507|4864327|2222405|5806127|1170133|1170118|1664696|1170132|4662413|1164439,1591507,1591507,Lustau,Lustau,Mesmo wine id Vivino 1591507 nas duas buscas
2116,2061001,1712818,CONFIRMA,13578029|7317319,13578029,13578029,The End of Nowhere,The End of Nowhere,Mesmo wine id Vivino 13578029 nas duas buscas
2117,2061002,805813,CONFIRMA,5645516|13578029|7317319|5885077|7476637,5645516|5131061,5645516,The End of Nowhere,The End of Nowhere,Mesmo wine id Vivino 5645516 nas duas buscas
2118,2061181,659062,CONFIRMA,4199814,4199814,4199814,EnRoute,EnRoute,Mesmo wine id Vivino 4199814 nas duas buscas
2119,2061468,22499,CONFIRMA,88440|6097092|1948531|2715925|1207221|2127014|2361628|1622384|1654532|11355287,88440,88440,E. Pira & Figli Chiara Boschis,E. Pira & Figli Chiara Boschis,Mesmo wine id Vivino 88440 nas duas buscas
2120,2061582,1404869,CONFIRMA,10100649,10100649|4150642|2545743|1648819|7242151|1824394|1824603|10274542|2834766|1268305,10100649,European Christmas,European Christmas,Mesmo wine id Vivino 10100649 nas duas buscas
2121,2062751,747057,CONFIRMA,5123553|7187264|3698133|5314645|1575265|7152109|10977014|2034013|3695512|13045483,5123553|5314645|1575265|7152109|10977014|13045483|5813125,5123553|5314645|1575265|7152109|10977014|13045483,Etienne Calsac,Etienne Calsac,Mesmo wine id Vivino 5123553 nas duas buscas
2122,2062758,609891,CONFIRMA,3698133|7187264|5123553|10977014|5314645|1575265|7152109|13045483|10626345|2034013,3698133|9932994,3698133,Etienne Calsac,Etienne Calsac,Mesmo wine id Vivino 3698133 nas duas buscas
2123,2062875,891824,CONFIRMA,6332200|1758784|1703884|5894999|9313557|15297|7572919|15307|13287952|1224657,6332200|2567442|3935445|4052806|3559774|13591020|2646662|7654546|11224976|6386077,6332200,Benanti,Benanti,Mesmo wine id Vivino 6332200 nas duas buscas
2124,2063023,88866,CONFIRMA,1219077|9797832|1107966|1777168|1107977|1107976,1219077|9797832,1219077|9797832,Ettore Germano,Ettore Germano,Mesmo wine id Vivino 1219077 nas duas buscas
2125,2063024,88866,CONFIRMA,1219077|9797832|1107966|1777168|1107977|1107976,1219077|9797832,1219077|9797832,Ettore Germano,Ettore Germano,Mesmo wine id Vivino 1219077 nas duas buscas
2126,2063056,1391804,CONFIRMA,9984701|1311572|1282653|1296249|1188981|1586960|12962841|10089202|5990972|96400,9984701|8117487|7356237|9752159|9594746|6544123,9984701,Etyeki Kúria,Etyeki Kúria,Mesmo wine id Vivino 9984701 nas duas buscas
2127,2063513,1356945,CONFIRMA,9669931|8544561|8564589,9669931|8544561|5794583|1455068|6063811|1110342|1601947|9085265|7806805|6594052,9669931|8544561,El Taller,El Taller,Mesmo wine id Vivino 9669931 nas duas buscas
2128,2063559,1072703,CONFIRMA,7316910|4217596|8407061|4466901|2402626|2182298|5105142|10109456,7316910|10109456|7917093|5105142|1874792|4636171|6186421|3632588|7022733|5404932,7316910|5105142|10109456,El Viejo del Valle,El Viejo del Valle,Mesmo wine id Vivino 7316910 nas duas buscas
2129,2063565,33289,CONFIRMA,1110325,1110325,1110325,El Vínculo,El Vínculo,Mesmo wine id Vivino 1110325 nas duas buscas
2130,2063637,432599,CONFIRMA,2417698,2417698,2417698,El Vino Pródigo,El Vino Pródigo,Mesmo wine id Vivino 2417698 nas duas buscas
2131,2064141,780924,CONFIRMA,5424654|6196066|6215625|12114566|10637313|5515774|5571354|12455097|5676369|6398968,5424654|9905155|1422687,5424654,Elephant In The Room,Elephant In The Room,Mesmo wine id Vivino 5424654 nas duas buscas
2132,2064182,679200,CONFIRMA,11669486|4420100|10440863|12498593|12473396|4907344|8689147|7244001|6507707|3411849,4420100|10440863,4420100|10440863,Familia Deicas,Familia Deicas,Mesmo wine id Vivino 4420100 nas duas buscas
2133,2064210,847582,CONFIRMA,6018924|2180926|2299966|11012322|1953763|2561786|1882164|1983521|5086342|4455724,6018924|2180926|11012322|5086342,6018924|2180926|11012322|5086342,Hofgut Falkenstein,Hofgut Falkenstein,Mesmo wine id Vivino 6018924 nas duas buscas
2134,2064626,375829,CONFIRMA,2211345|2656|1184728|1385210|2634|1152206|3933104|1730323|2628|3129085,2211345,2211345,Familia Torres,Familia Torres,Mesmo wine id Vivino 2211345 nas duas buscas
2135,2064786,1323,CONFIRMA,2656|2211345|1147949|1161798|1184728|1385210|1152206|1730323|3933104|7195399,2656,2656,Familia Torres,Familia Torres,Mesmo wine id Vivino 2656 nas duas buscas
2136,2064819,440221,CONFIRMA,2445932,2445932,2445932,Emil Bauer & Söhne,Emil Bauer & Söhne,Mesmo wine id Vivino 2445932 nas duas buscas
2137,2064843,445889,CONFIRMA,2466865|7601108|6175942|4544233|6175940|4433403|2723753|2001141|8303014|6175949,2466865,2466865,Emil Bauer & Söhne,Emil Bauer & Söhne,Mesmo wine id Vivino 2466865 nas duas buscas
2138,2065026,68382,CONFIRMA,1182421|1879368|8321776|99106|10682789|79280|1397978|1989082|5279340|5821020,1182421,1182421,Pardon & Fils,Pardon & Fils,Mesmo wine id Vivino 1182421 nas duas buscas
2139,2065108,1599082,CONFIRMA,12329558|12103751|12031978|3979663|1262484|1587765|2195749|2412963|7412515|8910639,12329558,12329558,Falua,Conde de Vimioso,Mesmo wine id Vivino 12329558 nas duas buscas
2140,2065485,483674,CONFIRMA,2608806|12207702,2608806,2608806,Famille Descombe,Famille Descombe,Mesmo wine id Vivino 2608806 nas duas buscas
2141,2065560,876247,CONFIRMA,6247986,6247986|6377698|7256897|4640866,6247986,Domaine de la Grand'Cour - Jean Louis Dutraive,Domaine de la Grand'Cour - Jean Louis Dutraive,Mesmo wine id Vivino 6247986 nas duas buscas
2142,2067242,360450,CONFIRMA,2158160|7387185|1256306|12866873|7383215|5115|2163097|6636921,2158160|9272109|738489|1129839|1906445|9407424|1576526|87983|7387185,2158160|7387185,Far Niente,Far Niente,Mesmo wine id Vivino 2158160 nas duas buscas
2143,2067519,1486765,CONFIRMA,10909946|2254532|2356265|1817555|5726987|1812881|9391941|4555071|5747910|3133169,10909946|2671027|10160423|7247543|11360277|7562314|1600503|8938682|2627120|7272335,10909946,Ezio Poggio,Lunatico,Mesmo wine id Vivino 10909946 nas duas buscas
2144,2068121,873380,CONFIRMA,6232281|10832386|91604|12359983|2548698|1165670|2039330|91586|1181203|13464071,6232281,6232281,Fasoli Gino,Fasoli Gino,Mesmo wine id Vivino 6232281 nas duas buscas
2145,2068192,1601375,CONFIRMA,12359983|1279056,12359983,12359983,Fasoli Gino,Fasoli Gino,Mesmo wine id Vivino 12359983 nas duas buscas
2146,2068677,688878,CONFIRMA,4542483|5109|5463616|4417837|5151|2240815|2719834,4542483|5477699|4178169|4465038,4542483,Hugel,Hugel,Mesmo wine id Vivino 4542483 nas duas buscas
2147,2068678,688878,CONFIRMA,4542483|5477699|4178169|4465038|5109|5463616|4417837|5151|2240815|2719834,4542483|5477699|4178169|4465038,4542483|5477699|4178169|4465038,Hugel,Hugel,Mesmo wine id Vivino 4542483 nas duas buscas
2148,2068939,667673,CONFIRMA,4296113|11569413|10180030|9902664|1217982|7413935|8337938|1662112|1888043|3158727,4296113,4296113,Fattoria Le Fonti,Le Masse,Mesmo wine id Vivino 4296113 nas duas buscas
2149,2069061,77998,CONFIRMA,1199793|82690|1291361|82694|1367830|7094830|7772840|82693|5298236|10970601,1199793,1199793,Fattoria le Pupille,Fattoria le Pupille,Mesmo wine id Vivino 1199793 nas duas buscas
2150,2069353,101264,CONFIRMA,1244971|83155|1722251|1790434|7476561|6381433|6431456|83163|2560915|12694375,1244971,1244971,Poggio Capponi,Poggio Capponi,Mesmo wine id Vivino 1244971 nas duas buscas
2151,2069378,666960,CONFIRMA,4289986|13330893|9053610|2644994|12915652|2682054|2367975|11575262,4289986|4086178|1693402|7284625|1597691|9549220|3756148|5168417|4868027|4812701,4289986,Poggio San Martino,Poggio San Martino,Mesmo wine id Vivino 4289986 nas duas buscas
2152,2069386,1678919,CONFIRMA,6195815|3372730|8639499|13269348|12280178|13144787|1366421|2374911|7357697|3096762,13269348|13144787|6747829|4298518|2789145|5528879|5503497|3280114|7195927|2739104,13269348|13144787,Fattoria Le Fonti,Villa Pomona,Mesmo wine id Vivino 13269348 nas duas buscas
2153,2069409,1052898,CONFIRMA,7208158|7433289|7169570|9321553|13729030|7289656|7972812|8590923,7208158|7433289|7169570|9321553|13729030|7289656|7972812|8590923,7208158|7433289|7169570|9321553|13729030|7289656|7972812|8590923,Fattoria San Lorenzo,Fattoria San Lorenzo,Mesmo wine id Vivino 7208158 nas duas buscas
2154,2069588,1541635,CONFIRMA,11503651|6988779|9424527|10683506|6349129|11617723|6728926|6240812|7259604|6362093,11503651|13116235|1119694|4344509|3131252|10042655|1213150|1783099|2683029|3338335,11503651,Fattoria al Fiore,Fattoria al Fiore,Mesmo wine id Vivino 11503651 nas duas buscas
2155,2069788,1645791,CONFIRMA,12913656|9694993|2178800|3755073|9697179|2016163|13333903|10802090|8121873,12913656|9694993,12913656|9694993,Fattoria Cigliano di Sopra,Fattoria Cigliano di Sopra,Mesmo wine id Vivino 12913656 nas duas buscas
2156,2069940,75867,CONFIRMA,1196176|54214|1244348|2040461|54224|5952193|3387802|2364212|54334,1196176|54214|1244348|2040461|11839724|8016330|7195331,1196176|54214|1244348|2040461,Fattoria dei Barbi,Fattoria dei Barbi,Mesmo wine id Vivino 1196176 nas duas buscas
2157,2070091,1156364,CONFIRMA,7801162|12853264|1231098|8321265|32704|32714|32724|1763267|1710252|8429759,7801162,7801162,Fattoria della Aiola,Fattoria della Aiola,Mesmo wine id Vivino 7801162 nas duas buscas
2158,2070108,409899,CONFIRMA,2328234|8321265|1231098|1710252|32704|32714|32724|1763267|8429759|9905116,2328234|1729706|13254001|2215767|10850472|7035805,2328234,Fattoria della Aiola,Fattoria di Bagnolo,Mesmo wine id Vivino 2328234 nas duas buscas
2159,2070760,1136877,CONFIRMA,9442895|7657778|11629709|13256277|13299100|5722875|3842032|6509276|7187324|11364147,7657778|9442895|11629709|13256277|13299100|1221766,9442895|7657778|11629709|13256277|13299100,Félix Solís,Félix Solís,Mesmo wine id Vivino 9442895 nas duas buscas
2160,2071647,828896,CONFIRMA,5853273|6470580|9917336|7013346|5574074|5579074|4197299,5853273|6470580|9917336|7013346|5574074,5853273|6470580|9917336|7013346|5574074,Matthias Warnung,Matthias Warnung,Mesmo wine id Vivino 5853273 nas duas buscas
2161,2071964,303721,CONFIRMA,1435741|2026479|1439656|1954281|2461429|2055072|6415714|1117356|1822301|6599429,1954281|6599429|1117348|1813139|1117356|1518228|1117354|1117342|1855630|1866200,1954281|1117356|6599429,Azpilicueta,Martinez Lacuesta,Mesmo wine id Vivino 1954281 nas duas buscas
2162,2072670,32209,CONFIRMA,1106201,1106214|1106201|9262106|4236888,1106201,Fromm Winery,Fromm Winery,Mesmo wine id Vivino 1106201 nas duas buscas
2163,2073087,767907,CONFIRMA,1445126|5328396|5328417,5328417|1445126|5328396,1445126|5328396|5328417,Fullerton Wines,Fullerton Wines,Mesmo wine id Vivino 1445126 nas duas buscas
2164,2074406,146340,CONFIRMA,1433538,1433538|4160763|9373765|2101347|2672401|4743631|2257758,1433538,Domaine Frantz Chagnoleau,Domaine Frantz Chagnoleau,Mesmo wine id Vivino 1433538 nas duas buscas
2165,2074655,217042,CONFIRMA,1676913|1169251|1250603|4188393|3349254|1635338|1137796|1243394|6091819|7515086,1676913|1250603|4188393|1635338|7515086|5129062|6829607|2510114|3740395|4743923,1676913|1250603|4188393|1635338|7515086,Pierre Gimonnet & Fils,Pierre Gimonnet & Fils,Mesmo wine id Vivino 1676913 nas duas buscas
2166,2076012,851496,CONFIRMA,6061201,6061201,6061201,Champagne Bolieu,Champagne Bolieu,Mesmo wine id Vivino 6061201 nas duas buscas
2167,2076250,172054,CONFIRMA,1525122|12107|7464615|8115943|6596713|2179739|12098|1746880|12099|1587313,1525122|1157956|4917226|5443317|7478505|7511332|1909450|10760884|8230245|2581725,1525122,Fenn Valley Vineyards,Fenn Valley Vineyards,Mesmo wine id Vivino 1525122 nas duas buscas
2168,2077153,747504,CONFIRMA,1981938|1256346|4583027|1681395|4582988|4582993|1182117|8821172|4470509|3963308,5127193|1981938|1182117|73543|8821172|1681395,1981938|1681395|1182117|8821172,Maison Champy,Maison Champy,Mesmo wine id Vivino 1981938 nas duas buscas
2169,2078226,396524,CONFIRMA,2283114|6645527,2283114|6548193|3987082|1791169|11784052|1658889|1371528|13660393|3189090|126,2283114,Belle Ambiance,Belle Ambiance,Mesmo wine id Vivino 2283114 nas duas buscas
2170,2079412,1608517,CONFIRMA,12469146|1698514|12384308|12554746|10624318|1427179|87357|9641199,12469146|1698514|12554746|12384308|10624318|1427179|87357|9641199,12469146|1698514|12384308|12554746|10624318|1427179|87357|9641199,Paul Hobbs,Paul Hobbs,Mesmo wine id Vivino 12469146 nas duas buscas
2171,2081067,884975,CONTRADIZ,9803527|2225764|7715740|6093389|2115653|1821348|4922774|3152855|5450549|2682257,6298074|1882722|2020723|3257133,,Château Chasselas,Cave de la Côte,Château Chasselas nao e Cave de la Côte no Vivino
2172,2081084,1529358,CONFIRMA,11350191|10437653|4239367|9224249|12313378|10274442|9306960|9402877|3672120|12747036,11350191|10437653|9224249|4239367|3672120|8156003|9306960|12313378|10274442|9402877,11350191|10437653|4239367|9224249|12313378|10274442|9306960|9402877|3672120,Le Grand R,Le Grand R,Mesmo wine id Vivino 11350191 nas duas buscas
2173,2081088,1529358,CONFIRMA,11350191|10437653|4239367|9224249|12313378|10274442|9306960|9402877|3672120|12747036,11350191|10437653|9224249|4239367|3672120|8156003|9306960|12313378|10274442|9402877,11350191|10437653|4239367|9224249|12313378|10274442|9306960|9402877|3672120,Le Grand R,Le Grand R,Mesmo wine id Vivino 11350191 nas duas buscas
2174,2082748,792936,CONFIRMA,5528951|6995227|5114699|10868816|1945|11569762|1842927,5528951|6995227|5114699|3874039|9474675|2494537|10868816|11253178,5528951|6995227|5114699|10868816,Darling Cellars,Darling Cellars,Mesmo wine id Vivino 5528951 nas duas buscas
2175,2082882,584626,CONFIRMA,3320955|3319637|3320940|13154322|6102153|4061638,3320955|3319637|3320940|13154322|6102153|4061638,3320955|3319637|3320940|13154322|6102153|4061638,Darling Cellars,Darling Cellars,Mesmo wine id Vivino 3320955 nas duas buscas
2176,2083632,1083924,CONFIRMA,4150701|7373640|2112647|2358079|9939155|5338628|10482199|1710669|2024370|1597125,7373640|8415134|10990170|1815697|2112647|2358079|10482199,7373640|2112647|2358079|10482199,Ernst Bretz,Ernst Bretz,Mesmo wine id Vivino 7373640 nas duas buscas
2177,2083972,30792,CONFIRMA,1100246|1670999|4401789|10573326,1100246|2303473|735630|7454693|4298769|8399395|1571556|2100290|6375622|2266751,1100246,A.F. Gros,A.F. Gros,Mesmo wine id Vivino 1100246 nas duas buscas
2178,2084037,1342419,CONFIRMA,9528657|11693430|12455142|12464104,9528657|11316631|6721488,9528657,Aimé Arnoux,Aimé Arnoux,Mesmo wine id Vivino 9528657 nas duas buscas
2179,2084124,18599,CONFIRMA,80162|1972947|80163|80164|7985268,80162|80163,80162|80163,Alain Voge,Alain Voge,Mesmo wine id Vivino 80162 nas duas buscas
2180,2084327,412411,CONFIRMA,2338492|6950549|2156446|8468663|1819473|1519872|2163947|1192924,2338492|1643000|10748173|1882151|3427007|7571308|6950549,2338492|6950549,Domaine Parigot,Domaine des Riottes,Mesmo wine id Vivino 2338492 nas duas buscas
2181,2084478,65180,CONFIRMA,1176403|1250470|1311660|12586748|1220455|1135766|1800223|2708248|13670755|1256684,1176403|12586748|1250470,1176403|1250470|12586748,André Brunel,André Brunel,Mesmo wine id Vivino 1176403 nas duas buscas
2182,2084693,67635,CONFIRMA,1181085|9858253|1198851|12313129|8660230|4233970|1215846|1198604|3332467|12994373,1181085|2016964|6817374,1181085,Domaine Anne Gros & Jean-Paul Tollot,Domaine Anne Gros & Jean-Paul Tollot,Mesmo wine id Vivino 1181085 nas duas buscas
2183,2084955,202583,CONFIRMA,1629715|88177|88182|1138125|1219075|88181|5535419|88180|1668566|1224084,1629715|1381127|79505|95029|3995703|1128189|68574|1319848|1693891|1786129,1629715,Domaine Armand Rousseau,Domaine Armand Rousseau,Mesmo wine id Vivino 1629715 nas duas buscas
2184,2084966,202583,CONFIRMA,1629715|88177|88182|1138125|1219075|88181|5535419|88180|1668566|1224084,1629715|1381127|79505|95029|3995703|1128189|68574|1319848|1693891|1786129,1629715,Domaine Armand Rousseau,Domaine Armand Rousseau,Mesmo wine id Vivino 1629715 nas duas buscas
2185,2085432,1259644,CONFIRMA,8711130|3412223|5725275|5397420,8711130|9484241|7479159|11479945|7443820|12787827|9332872|8080944|7085142|4522122,8711130,Eschenhof Holzer,Eschenhof Holzer,Mesmo wine id Vivino 8711130 nas duas buscas
2186,2085956,107653,CONFIRMA,1259741|1134564|6365053|1225652|2306651|1159184|1266561|1138352|1259104|2269824,1259741|1134564|6365053|1225652|2306651|1259104|1159184|1266561|1138352|2269824,1259741|1134564|6365053|1225652|2306651|1159184|1266561|1138352|1259104|2269824,Escorihuela Gascón,Escorihuela Gascón,Mesmo wine id Vivino 1259741 nas duas buscas
2187,2087024,1198505,CONFIRMA,8178421|5079886|11593850|12321994|12958790|9839653|11623472|1236427,8178421|1236427|6761282|1251211|75403|6849506|3783595|2185617|3984182|6315845,8178421|1236427,Arnaud Baillot,Arnaud Baillot,Mesmo wine id Vivino 8178421 nas duas buscas
2188,2087410,94207,CONFIRMA,1230103|7057153,1230103|1100480|5354747|1100481|6228399|1260359|7057153|12055341|9525409|9369810,1230103|7057153,Arnaud Ente,Arnaud Ente,Mesmo wine id Vivino 1230103 nas duas buscas
2189,2089125,1199607,CONFIRMA,8186259|7337256|2026|2022|1422513|2023|1364764|8639390|1555029|2020244,8186259|7337256|2026|2022|2023|1555029|2020244|1677610|7262840|7360606,8186259|7337256|2026|2022|2023|1555029|2020244,Espíritu de Chile,Espíritu de Chile,Mesmo wine id Vivino 8186259 nas duas buscas
2190,2089130,1199607,CONFIRMA,8186259|7337256|2022|2026|2014|1422513|7070100|1364764|1862724|1555029,8186259|7337256|2026|2022|2023|1555029|2020244|1677610|7262840|7360606,8186259|7337256|2022|2026|1555029,Espíritu de Chile,Espíritu de Chile,Mesmo wine id Vivino 8186259 nas duas buscas
2191,2089239,187385,CONFIRMA,1577018|1677610|2014|2023|1862724|1364764|5811016|1555029|2018|3655302,1577018|1677610|8367351|7826614|5447792|7669631|13772250|7209735|4736461|2808826,1577018|1677610,Espíritu de Chile,Espíritu de Chile,Mesmo wine id Vivino 1577018 nas duas buscas
2192,2091671,216956,CONFIRMA,1978618|7772305|8487257|13404801|2951876|2058346|1676699|1428942|5756520|10986361,1676699|2009158|8483390|9571570|4986019|8464525|6280247|2325358|5940479|8156008,1676699,Cave Antiga,Cave Antiga,Mesmo wine id Vivino 1676699 nas duas buscas
2193,2092171,663398,CONFIRMA,1148170|4253110|1936946|6562658|11092406|1786783|1157788|1157787|1157792|1256333,4253110,4253110,Casa Valduga,Casa Valduga,Mesmo wine id Vivino 4253110 nas duas buscas
2194,2093589,1178782,CONFIRMA,8009921|1545666,8009921|1545666,8009921|1545666,Vinhedos do Monte Agudo,Vinhedos do Monte Agudo,Mesmo wine id Vivino 8009921 nas duas buscas
2195,2094324,387960,CONFIRMA,4162368|3794794|2256530|2341197|8280112|8630120|12635944|8143171|7166305|2500222,2256530,2256530,Garibaldi,Garibaldi,Mesmo wine id Vivino 2256530 nas duas buscas
2196,2096157,1085910,CONFIRMA,7384565|4601399,7384565,7384565,Quinta da Mata Fidalga,Quinta da Mata Fidalga,Mesmo wine id Vivino 7384565 nas duas buscas
2197,2096630,1569568,CONFIRMA,11904281|11742226|9891340|11316351|10048711|7727634,11904281|11742226,11904281|11742226,Monte da Raposinha,Monte da Raposinha,Mesmo wine id Vivino 11904281 nas duas buscas
2198,2097950,1520578,CONFIRMA,1256636|1207666|10327532|13615646|1198999|11252373|1258005|4650777|1220567|4228918,11260650|1279932|10304427|1256636|6826331|12160846|1502094|1192757|1929598|6356868,1256636,Château Bonneau,Château Haut Bonneau,Mesmo wine id Vivino 1256636 nas duas buscas
2199,2098214,898162,CONFIRMA,1192407|4881294|6366973|3918291|5839568|2284816,6366973|3918291|2284816|5839568|1177155|1192407|1911201|4881294,1192407|4881294|6366973|3918291|5839568|2284816,Château Bouscaut,Château Bouscaut,Mesmo wine id Vivino 1192407 nas duas buscas
2200,2098551,29569,CONFIRMA,1084283|8141012|8776661|1765812|1181525|5955596|1835200|5135320|4433965|4298443,1084283|1739693|2196031|1486525|6137870|6861985|8692061|1138689|2438115|1133061,1084283,Château Saint Michel,Clos Saint Michel,Mesmo wine id Vivino 1084283 nas duas buscas
